MatchID,MatchDate,MatchRound,XCATeam,XCATeamID,Comp,Season,LeagueName
720721957,2024-01-06 11:30:00,12,H,482174,L,86,Czech Republic
720721962,2024-01-20 11:30:00,14,H,482174,L,86,Czech Republic
720722176,2023-12-30 11:30:00,11,H,1682774,L,86,Czech Republic
720722183,2024-01-13 11:30:00,13,H,1682774,L,86,Czech Republic
720722570,2023-12-30 11:30:00,11,H,1687068,L,86,Czech Republic
720722578,2024-01-13 11:30:00,13,H,1687068,L,86,Czech Republic
720722733,2023-12-30 11:30:00,11,H,1680453,L,86,Czech Republic
720722749,2024-01-20 11:30:00,14,H,1680453,L,86,Czech Republic
720700559,2023-12-30 11:45:00,11,H,682041,L,86,Latvia
720700569,2024-01-13 11:45:00,13,H,682041,L,86,Latvia
720700620,2024-01-06 11:45:00,12,H,678536,L,86,Latvia
720700629,2024-01-20 11:45:00,14,H,678536,L,86,Latvia
720701624,2023-12-30 11:45:00,11,H,676525,L,86,Latvia
720701632,2024-01-13 11:45:00,13,H,676525,L,86,Latvia
720702968,2023-12-30 11:45:00,11,H,230918,L,86,Latvia
720702975,2024-01-13 11:45:00,13,H,230918,L,86,Latvia
720703644,2024-01-06 11:45:00,12,H,683016,L,86,Latvia
720703653,2024-01-20 11:45:00,14,H,683016,L,86,Latvia
721086179,2023-12-30 13:20:00,11,H,529814,L,86,Slovenia
721086180,2023-12-30 13:20:00,11,H,1115699,L,86,Slovenia
721086182,2023-12-30 13:20:00,11,H,1113018,L,86,Slovenia
721086181,2024-01-06 13:20:00,12,H,1115965,L,86,Slovenia
721086183,2024-01-06 13:20:00,12,H,529178,L,86,Slovenia
721086185,2024-01-06 13:20:00,12,H,1117500,L,86,Slovenia
721086186,2024-01-13 13:20:00,13,H,529814,L,86,Slovenia
721086188,2024-01-13 13:20:00,13,H,1113018,L,86,Slovenia
721086189,2024-01-13 13:20:00,13,H,1115699,L,86,Slovenia
721086190,2024-01-20 13:20:00,14,H,1117500,L,86,Slovenia
721086191,2024-01-20 13:20:00,14,H,529178,L,86,Slovenia
721086192,2024-01-20 13:20:00,14,H,1115965,L,86,Slovenia
721086240,2024-01-06 13:20:00,12,H,1115103,L,86,Slovenia
721086248,2024-01-20 13:20:00,14,H,1115103,L,86,Slovenia
721086294,2023-12-30 13:20:00,11,H,1112982,L,86,Slovenia
721086295,2024-01-06 13:20:00,12,H,1111408,L,86,Slovenia
721086301,2024-01-13 13:20:00,13,H,1112982,L,86,Slovenia
721086304,2024-01-20 13:20:00,14,H,1111408,L,86,Slovenia
721086347,2023-12-30 13:20:00,11,H,1116377,L,86,Slovenia
721086350,2024-01-06 13:20:00,12,H,1115019,L,86,Slovenia
721086358,2024-01-20 13:20:00,14,H,1115019,L,86,Slovenia
721086360,2024-01-20 13:20:00,14,H,1116377,L,86,Slovenia
721086404,2023-12-30 13:20:00,11,H,529375,L,86,Slovenia
721086405,2023-12-30 13:20:00,11,H,116913,L,86,Slovenia
721086407,2024-01-06 13:20:00,12,H,1110897,L,86,Slovenia
721086409,2024-01-06 13:20:00,12,H,154380,L,86,Slovenia
721086411,2024-01-13 13:20:00,13,H,529375,L,86,Slovenia
721086413,2024-01-13 13:20:00,13,H,116913,L,86,Slovenia
721086414,2024-01-20 13:20:00,14,H,154380,L,86,Slovenia
721086417,2024-01-20 13:20:00,14,H,1110897,L,86,Slovenia
721086465,2024-01-06 13:20:00,12,H,154640,L,86,Slovenia
721086464,2024-01-13 13:20:00,13,H,154640,L,86,Slovenia
721086571,2023-12-30 13:20:00,11,H,1111139,L,86,Slovenia
721086580,2024-01-13 13:20:00,13,H,1111139,L,86,Slovenia
721087020,2023-12-30 13:20:00,11,H,1110849,L,86,Slovenia
721087021,2024-01-06 13:20:00,12,H,529047,L,86,Slovenia
721087028,2024-01-13 13:20:00,13,H,1110849,L,86,Slovenia
721087032,2024-01-20 13:20:00,14,H,529047,L,86,Slovenia
721087130,2023-12-30 13:20:00,11,H,1111187,L,86,Slovenia
721087139,2024-01-13 13:20:00,13,H,1111187,L,86,Slovenia
721105273,2023-12-30 13:25:00,11,H,666010,L,86,Bulgaria
721105275,2023-12-30 13:25:00,11,H,663991,L,86,Bulgaria
721105277,2023-12-30 13:25:00,11,H,663472,L,86,Bulgaria
721105278,2024-01-06 13:25:00,12,H,665911,L,86,Bulgaria
721105280,2024-01-06 13:25:00,12,H,660369,L,86,Bulgaria
721105285,2024-01-13 13:25:00,13,H,663472,L,86,Bulgaria
721105287,2024-01-13 13:25:00,13,H,663991,L,86,Bulgaria
721105284,2024-01-20 13:25:00,14,H,660369,L,86,Bulgaria
721105288,2024-01-20 13:25:00,14,H,666010,L,86,Bulgaria
721105289,2024-01-20 13:25:00,14,H,665911,L,86,Bulgaria
721105332,2023-12-30 13:25:00,11,H,665314,L,86,Bulgaria
721105338,2024-01-13 13:25:00,13,H,665314,L,86,Bulgaria
721105389,2024-01-06 13:25:00,12,H,666959,L,86,Bulgaria
721105394,2024-01-13 13:25:00,13,H,666959,L,86,Bulgaria
721105443,2023-12-30 13:25:00,11,H,665236,L,86,Bulgaria
721105444,2023-12-30 13:25:00,11,H,666109,L,86,Bulgaria
721105447,2024-01-06 13:25:00,12,H,531786,L,86,Bulgaria
721105449,2024-01-06 13:25:00,12,H,662245,L,86,Bulgaria
721105451,2024-01-13 13:25:00,13,H,666109,L,86,Bulgaria
721105454,2024-01-20 13:25:00,14,H,662245,L,86,Bulgaria
721105456,2024-01-20 13:25:00,14,H,665236,L,86,Bulgaria
721105457,2024-01-20 13:25:00,14,H,531786,L,86,Bulgaria
721105498,2023-12-30 13:25:00,11,H,530220,L,86,Bulgaria
721105502,2024-01-06 13:25:00,12,H,154911,L,86,Bulgaria
721105505,2024-01-06 13:25:00,12,H,661554,L,86,Bulgaria
721105509,2024-01-20 13:25:00,14,H,661554,L,86,Bulgaria
721105511,2024-01-20 13:25:00,14,H,154911,L,86,Bulgaria
721105512,2024-01-20 13:25:00,14,H,530220,L,86,Bulgaria
721105559,2023-12-30 13:25:00,11,H,662003,L,86,Bulgaria
721105565,2024-01-13 13:25:00,13,H,662003,L,86,Bulgaria
721105616,2024-01-06 13:25:00,12,H,664763,L,86,Bulgaria
721105618,2024-01-13 13:25:00,13,H,664763,L,86,Bulgaria
721105893,2023-12-30 13:25:00,11,H,665803,L,86,Bulgaria
721105897,2024-01-06 13:25:00,12,H,530005,L,86,Bulgaria
721105901,2024-01-13 13:25:00,13,H,665803,L,86,Bulgaria
721105904,2024-01-20 13:25:00,14,H,530005,L,86,Bulgaria
721106059,2023-12-30 13:25:00,11,H,665060,L,86,Bulgaria
721106068,2024-01-13 13:25:00,13,H,665060,L,86,Bulgaria
721106177,2024-01-06 13:25:00,12,H,667741,L,86,Bulgaria
721106183,2024-01-20 13:25:00,14,H,667741,L,86,Bulgaria
721106232,2024-01-06 13:25:00,12,H,661107,L,86,Bulgaria
721106234,2024-01-13 13:25:00,13,H,661107,L,86,Bulgaria
721106343,2024-01-06 13:25:00,12,H,662678,L,86,Bulgaria
721106353,2024-01-20 13:25:00,14,H,662678,L,86,Bulgaria
721145543,2024-01-06 13:45:00,12,H,889376,L,86,Croatia
721145553,2024-01-20 13:45:00,14,H,889376,L,86,Croatia
721146215,2024-01-06 13:45:00,12,H,885534,L,86,Croatia
721146224,2024-01-20 13:45:00,14,H,885534,L,86,Croatia
721146889,2024-01-06 13:45:00,12,H,888607,L,86,Croatia
721146890,2024-01-13 13:45:00,13,H,888607,L,86,Croatia
721146999,2024-01-06 13:45:00,12,H,884546,L,86,Croatia
721147008,2024-01-20 13:45:00,14,H,884546,L,86,Croatia
721147893,2023-12-30 13:45:00,11,H,885710,L,86,Croatia
721147901,2024-01-13 13:45:00,13,H,885710,L,86,Croatia
721190847,2024-01-06 14:00:00,12,H,122080,L,86,Spain
721190856,2024-01-20 14:00:00,14,H,122080,L,86,Spain
721205856,2024-01-06 14:00:00,12,H,491749,L,86,Spain
721205866,2024-01-20 14:00:00,14,H,491749,L,86,Spain
721211565,2023-12-30 14:00:00,11,H,1436905,L,86,Spain
721211572,2024-01-13 14:00:00,13,H,1436905,L,86,Spain
721223154,2023-12-30 14:00:00,11,H,492487,L,86,Spain
721223164,2024-01-13 14:00:00,13,H,492487,L,86,Spain
721566778,2023-12-30 18:00:00,11,H,1199520,L,86,Germany
721566792,2024-01-20 18:00:00,14,H,1199520,L,86,Germany
721574173,2023-12-30 18:00:00,11,H,1197673,L,86,Germany
721574181,2024-01-13 18:00:00,13,H,1197673,L,86,Germany
721580052,2023-12-30 18:00:00,11,H,983082,L,86,Germany
721580059,2024-01-13 18:00:00,13,H,983082,L,86,Germany
721580393,2024-01-06 18:00:00,12,H,976987,L,86,Germany
721580396,2024-01-20 18:00:00,14,H,976987,L,86,Germany
721581341,2023-12-30 18:00:00,11,H,522397,L,86,Germany
721581349,2024-01-13 18:00:00,13,H,522397,L,86,Germany
721583697,2024-01-06 18:00:00,12,H,1158505,L,86,Germany
721583702,2024-01-20 18:00:00,14,H,1158505,L,86,Germany
721592376,2024-01-06 18:00:00,12,H,6749,L,86,Germany
721592385,2024-01-20 18:00:00,14,H,6749,L,86,Germany
721610235,2023-12-30 18:00:00,11,H,519798,L,86,Germany
721610244,2024-01-13 18:00:00,13,H,519798,L,86,Germany
721619981,2023-12-30 18:00:00,11,H,978813,L,86,Germany
721619989,2024-01-13 18:00:00,13,H,978813,L,86,Germany
721620878,2024-01-06 18:00:00,12,H,1192929,L,86,Germany
721620887,2024-01-20 18:00:00,14,H,1192929,L,86,Germany
721999015,2024-01-06 19:15:00,12,H,244934,L,86,Switzerland
721999024,2024-01-20 19:15:00,14,H,244934,L,86,Switzerland
722002527,2024-01-06 19:15:00,12,H,1015569,L,86,Switzerland
722002539,2024-01-20 19:15:00,14,H,1015569,L,86,Switzerland
722003028,2023-12-30 19:15:00,11,H,1016290,L,86,Switzerland
722003034,2024-01-13 19:15:00,13,H,1016290,L,86,Switzerland
722010118,2023-12-30 19:15:00,11,H,471335,L,86,Switzerland
722010132,2024-01-20 19:15:00,14,H,471335,L,86,Switzerland
722010605,2024-01-06 19:15:00,12,H,1488914,L,86,Switzerland
722010617,2024-01-20 19:15:00,14,H,1488914,L,86,Switzerland
722010777,2024-01-06 19:15:00,12,H,1389213,L,86,Switzerland
722010778,2024-01-13 19:15:00,13,H,1389213,L,86,Switzerland
722011137,2023-12-30 19:15:00,11,H,169740,L,86,Switzerland
722011146,2024-01-13 19:15:00,13,H,169740,L,86,Switzerland
722012174,2024-01-06 19:15:00,12,H,630163,L,86,Switzerland
722012241,2024-01-20 19:15:00,14,H,630163,L,86,Switzerland
722012836,2023-12-30 19:15:00,11,H,1495770,L,86,Switzerland
722012843,2024-01-13 19:15:00,13,H,1495770,L,86,Switzerland
722014521,2023-12-30 19:15:00,11,H,467628,L,86,Switzerland
722014524,2024-01-13 19:15:00,13,H,467628,L,86,Switzerland
722014851,2024-01-06 19:15:00,12,H,250650,L,86,Switzerland
722014853,2024-01-20 19:15:00,14,H,250650,L,86,Switzerland
722018488,2023-12-30 19:15:00,11,H,469028,L,86,Switzerland
722018494,2024-01-13 19:15:00,13,H,469028,L,86,Switzerland
722020445,2024-01-06 19:15:00,12,H,247105,L,86,Switzerland
722020450,2024-01-20 19:15:00,14,H,247105,L,86,Switzerland
722022096,2023-12-30 19:15:00,11,H,810321,L,86,Switzerland
722022104,2024-01-13 19:15:00,13,H,810321,L,86,Switzerland
722296014,2023-12-30 21:30:00,11,H,1628286,L,86,Wales
722296016,2023-12-30 21:30:00,11,H,1627544,L,86,Wales
722296019,2024-01-06 21:30:00,12,H,1628560,L,86,Wales
722296020,2024-01-06 21:30:00,12,H,1629023,L,86,Wales
722296021,2024-01-13 21:30:00,13,H,1628560,L,86,Wales
722296023,2024-01-13 21:30:00,13,H,1628286,L,86,Wales
722296024,2024-01-13 21:30:00,13,H,1627544,L,86,Wales
722296028,2024-01-20 21:30:00,14,H,1629023,L,86,Wales
722296130,2024-01-06 21:30:00,12,H,1628615,L,86,Wales
722296140,2024-01-20 21:30:00,14,H,1628615,L,86,Wales
722296183,2023-12-30 21:30:00,11,H,1628636,L,86,Wales
722296190,2024-01-13 21:30:00,13,H,1628636,L,86,Wales
722297024,2023-12-30 21:30:00,11,H,136278,L,86,Wales
722297031,2024-01-13 21:30:00,13,H,136278,L,86,Wales
720567163,2023-12-30 10:30:00,11,H,1849050,L,86,Israel
720567180,2024-01-20 10:30:00,14,H,1849050,L,86,Israel
720568343,2023-12-30 10:30:00,11,H,1838092,L,86,Israel
720568351,2024-01-13 10:30:00,13,H,1838092,L,86,Israel
720570023,2023-12-30 10:30:00,11,H,1092196,L,86,Israel
720570030,2024-01-13 10:30:00,13,H,1092196,L,86,Israel
721106900,2023-12-30 13:25:00,11,H,662001,L,86,Bulgaria
721106907,2024-01-13 13:25:00,13,H,662001,L,86,Bulgaria
721108356,2023-12-30 13:25:00,11,H,531705,L,86,Bulgaria
721108364,2024-01-13 13:25:00,13,H,531705,L,86,Bulgaria
721108581,2023-12-30 13:25:00,11,H,530266,L,86,Bulgaria
721108589,2024-01-13 13:25:00,13,H,530266,L,86,Bulgaria
721108973,2023-12-30 13:25:00,11,H,665965,L,86,Bulgaria
721108981,2024-01-13 13:25:00,13,H,665965,L,86,Bulgaria
721109031,2023-12-30 13:25:00,11,H,530712,L,86,Bulgaria
721109037,2024-01-13 13:25:00,13,H,530712,L,86,Bulgaria
721109137,2023-12-30 13:25:00,11,H,668171,L,86,Bulgaria
721109152,2024-01-20 13:25:00,14,H,668171,L,86,Bulgaria
721109365,2023-12-30 13:25:00,11,H,663076,L,86,Bulgaria
721109369,2024-01-06 13:25:00,12,H,662961,L,86,Bulgaria
721109371,2024-01-13 13:25:00,13,H,663076,L,86,Bulgaria
721109374,2024-01-20 13:25:00,14,H,662961,L,86,Bulgaria
721339641,2023-12-30 15:30:00,11,H,1996526,L,86,Hungary
721339649,2024-01-13 15:30:00,13,H,1996526,L,86,Hungary
721339755,2024-01-06 15:30:00,12,H,578496,L,86,Hungary
721339765,2024-01-20 15:30:00,14,H,578496,L,86,Hungary
722093889,2023-12-30 19:15:00,11,H,465758,L,86,Switzerland
722093907,2024-01-13 19:15:00,13,H,465758,L,86,Switzerland
722226803,2024-01-06 21:00:00,12,H,1756637,L,86,France
722226808,2024-01-20 21:00:00,14,H,1756637,L,86,France
722226968,2024-01-06 21:00:00,12,H,1168012,L,86,France
722226977,2024-01-20 21:00:00,14,H,1168012,L,86,France
722229770,2024-01-06 21:00:00,12,H,291529,L,86,France
722229779,2024-01-20 21:00:00,14,H,291529,L,86,France
722230103,2023-12-30 21:00:00,11,H,295012,L,86,France
722230111,2024-01-13 21:00:00,13,H,295012,L,86,France
722232681,2024-01-06 21:00:00,12,H,1160671,L,86,France
722232691,2024-01-20 21:00:00,14,H,1160671,L,86,France
722235032,2024-01-06 21:00:00,12,H,959985,L,86,France
722235041,2024-01-20 21:00:00,14,H,959985,L,86,France
722237552,2023-12-30 21:00:00,11,H,1167416,L,86,France
722237560,2024-01-13 21:00:00,13,H,1167416,L,86,France
720542862,2023-12-30 10:00:00,11,H,184709,L,86,Romania
720542870,2024-01-13 10:00:00,13,H,184709,L,86,Romania
720431748,2023-12-30 08:00:00,11,H,1988539,L,86,Vietnam
720431749,2023-12-30 08:00:00,11,H,614283,L,86,Vietnam
720431752,2024-01-06 08:00:00,12,H,614121,L,86,Vietnam
720431755,2024-01-13 08:00:00,13,H,614283,L,86,Vietnam
720431757,2024-01-13 08:00:00,13,H,1988539,L,86,Vietnam
720431759,2024-01-20 08:00:00,14,H,614121,L,86,Vietnam
720431864,2024-01-06 08:00:00,12,H,1988469,L,86,Vietnam
720431874,2024-01-20 08:00:00,14,H,1988469,L,86,Vietnam
720432026,2023-12-30 08:00:00,11,H,614415,L,86,Vietnam
720432036,2024-01-13 08:00:00,13,H,614415,L,86,Vietnam
720432200,2024-01-06 08:00:00,12,H,1989926,L,86,Vietnam
720432210,2024-01-20 08:00:00,14,H,1989926,L,86,Vietnam
720432478,2023-12-30 08:00:00,11,H,1989740,L,86,Vietnam
720432486,2024-01-13 08:00:00,13,H,1989740,L,86,Vietnam
720818611,2024-01-06 12:00:00,12,H,1043319,L,86,Italy
720818619,2024-01-20 12:00:00,14,H,1043319,L,86,Italy
720824045,2024-01-06 12:00:00,12,H,546090,L,86,Italy
720824052,2024-01-20 12:00:00,14,H,546090,L,86,Italy
720824318,2023-12-30 12:00:00,11,H,1041932,L,86,Italy
720824329,2024-01-13 12:00:00,13,H,1041932,L,86,Italy
720828240,2023-12-30 12:00:00,11,H,724066,L,86,Italy
720828246,2024-01-13 12:00:00,13,H,724066,L,86,Italy
720829529,2023-12-30 12:00:00,11,H,1911895,L,86,Italy
720829537,2024-01-13 12:00:00,13,H,1911895,L,86,Italy
720829585,2023-12-30 12:00:00,11,H,235151,L,86,Italy
720829591,2024-01-13 12:00:00,13,H,235151,L,86,Italy
720831941,2024-01-06 12:00:00,12,H,1175550,L,86,Italy
720831947,2024-01-20 12:00:00,14,H,1175550,L,86,Italy
720840449,2023-12-30 12:00:00,11,H,1722185,L,86,Italy
720840457,2024-01-13 12:00:00,13,H,1722185,L,86,Italy
720841066,2024-01-06 12:00:00,12,H,1170370,L,86,Italy
720841074,2024-01-20 12:00:00,14,H,1170370,L,86,Italy
720859882,2024-01-06 12:00:00,12,H,236272,L,86,Italy
720859892,2024-01-20 12:00:00,14,H,236272,L,86,Italy
721124370,2023-12-30 13:30:00,11,H,1612456,L,86,Bosnia & Herzegovina
721124371,2023-12-30 13:30:00,11,H,393481,L,86,Bosnia & Herzegovina
721124373,2023-12-30 13:30:00,11,H,1615359,L,86,Bosnia & Herzegovina
721124374,2024-01-06 13:30:00,12,H,535251,L,86,Bosnia & Herzegovina
721124375,2024-01-06 13:30:00,12,H,535380,L,86,Bosnia & Herzegovina
721124376,2024-01-06 13:30:00,12,H,534999,L,86,Bosnia & Herzegovina
721124377,2024-01-06 13:30:00,12,H,535635,L,86,Bosnia & Herzegovina
721124378,2024-01-13 13:30:00,13,H,534999,L,86,Bosnia & Herzegovina
721124379,2024-01-13 13:30:00,13,H,393481,L,86,Bosnia & Herzegovina
721124381,2024-01-13 13:30:00,13,H,1615359,L,86,Bosnia & Herzegovina
721124382,2024-01-20 13:30:00,14,H,535635,L,86,Bosnia & Herzegovina
721124383,2024-01-20 13:30:00,14,H,1612456,L,86,Bosnia & Herzegovina
721124384,2024-01-20 13:30:00,14,H,535251,L,86,Bosnia & Herzegovina
721124385,2024-01-20 13:30:00,14,H,535380,L,86,Bosnia & Herzegovina
721124423,2023-12-30 13:30:00,11,H,534382,L,86,Bosnia & Herzegovina
721124431,2024-01-06 13:30:00,12,H,393485,L,86,Bosnia & Herzegovina
721124433,2024-01-06 13:30:00,12,H,1616673,L,86,Bosnia & Herzegovina
721124438,2024-01-20 13:30:00,14,H,1616673,L,86,Bosnia & Herzegovina
721124440,2024-01-20 13:30:00,14,H,534382,L,86,Bosnia & Herzegovina
721124451,2024-01-20 13:30:00,14,H,393485,L,86,Bosnia & Herzegovina
721124486,2023-12-30 13:30:00,11,H,535777,L,86,Bosnia & Herzegovina
721124483,2024-01-06 13:30:00,12,H,1612141,L,86,Bosnia & Herzegovina
721124489,2024-01-06 13:30:00,12,H,241111,L,86,Bosnia & Herzegovina
721124487,2024-01-13 13:30:00,13,H,241111,L,86,Bosnia & Herzegovina
721124490,2024-01-13 13:30:00,13,H,535777,L,86,Bosnia & Herzegovina
721124497,2024-01-20 13:30:00,14,H,1612141,L,86,Bosnia & Herzegovina
721124537,2023-12-30 13:30:00,11,H,1616550,L,86,Bosnia & Herzegovina
721124539,2023-12-30 13:30:00,11,H,1614836,L,86,Bosnia & Herzegovina
721124542,2024-01-06 13:30:00,12,H,1613640,L,86,Bosnia & Herzegovina
721124543,2024-01-06 13:30:00,12,H,1618960,L,86,Bosnia & Herzegovina
721124546,2024-01-13 13:30:00,13,H,1618960,L,86,Bosnia & Herzegovina
721124547,2024-01-13 13:30:00,13,H,1614836,L,86,Bosnia & Herzegovina
721124549,2024-01-13 13:30:00,13,H,1616550,L,86,Bosnia & Herzegovina
721124553,2024-01-20 13:30:00,14,H,1613640,L,86,Bosnia & Herzegovina
721124593,2023-12-30 13:30:00,11,H,393472,L,86,Bosnia & Herzegovina
721124597,2024-01-06 13:30:00,12,H,1611337,L,86,Bosnia & Herzegovina
721124604,2024-01-06 13:30:00,12,H,393398,L,86,Bosnia & Herzegovina
721124606,2024-01-20 13:30:00,14,H,1611337,L,86,Bosnia & Herzegovina
721124607,2024-01-20 13:30:00,14,H,393398,L,86,Bosnia & Herzegovina
721124608,2024-01-20 13:30:00,14,H,393472,L,86,Bosnia & Herzegovina
721124655,2024-01-06 13:30:00,12,H,534137,L,86,Bosnia & Herzegovina
721124662,2024-01-20 13:30:00,14,H,534137,L,86,Bosnia & Herzegovina
721125494,2023-12-30 13:30:00,11,H,534134,L,86,Bosnia & Herzegovina
721125499,2024-01-13 13:30:00,13,H,534134,L,86,Bosnia & Herzegovina
721296349,2023-12-30 15:20:00,11,H,272917,L,86,Lithuania
721296351,2023-12-30 15:20:00,11,H,272688,L,86,Lithuania
721296352,2023-12-30 15:20:00,11,H,672695,L,86,Lithuania
721296354,2023-12-30 15:20:00,11,H,241278,L,86,Lithuania
721296353,2024-01-06 15:20:00,12,H,483215,L,86,Lithuania
721296359,2024-01-13 15:20:00,13,H,272917,L,86,Lithuania
721296360,2024-01-13 15:20:00,13,H,272688,L,86,Lithuania
721296362,2024-01-13 15:20:00,13,H,241278,L,86,Lithuania
721296361,2024-01-20 15:20:00,14,H,483215,L,86,Lithuania
721296363,2024-01-20 15:20:00,14,H,672695,L,86,Lithuania
721296407,2023-12-30 15:20:00,11,H,673239,L,86,Lithuania
721296415,2024-01-13 15:20:00,13,H,673239,L,86,Lithuania
721296466,2023-12-30 15:20:00,11,H,673709,L,86,Lithuania
721296473,2024-01-13 15:20:00,13,H,673709,L,86,Lithuania
721296519,2023-12-30 15:20:00,11,H,484011,L,86,Lithuania
721296522,2024-01-06 15:20:00,12,H,671739,L,86,Lithuania
721296526,2024-01-06 15:20:00,12,H,483356,L,86,Lithuania
721296527,2024-01-13 15:20:00,13,H,484011,L,86,Lithuania
721296529,2024-01-13 15:20:00,13,H,671739,L,86,Lithuania
721296531,2024-01-20 15:20:00,14,H,483356,L,86,Lithuania
721296574,2023-12-30 15:20:00,11,H,671888,L,86,Lithuania
721296578,2024-01-06 15:20:00,12,H,482276,L,86,Lithuania
721296582,2024-01-13 15:20:00,13,H,671888,L,86,Lithuania
721296589,2024-01-20 15:20:00,14,H,482276,L,86,Lithuania
721297026,2024-01-06 15:20:00,12,H,273031,L,86,Lithuania
721297032,2024-01-06 15:20:00,12,H,672795,L,86,Lithuania
721297033,2024-01-20 15:20:00,14,H,672795,L,86,Lithuania
721297035,2024-01-20 15:20:00,14,H,273031,L,86,Lithuania
721297195,2024-01-06 15:20:00,12,H,482809,L,86,Lithuania
721297205,2024-01-20 15:20:00,14,H,482809,L,86,Lithuania
721297305,2023-12-30 15:20:00,11,H,674077,L,86,Lithuania
721297313,2024-01-13 15:20:00,13,H,674077,L,86,Lithuania
721315446,2023-12-30 15:25:00,11,H,1119799,L,86,Slovakia
721315447,2023-12-30 15:25:00,11,H,1122154,L,86,Slovakia
721315448,2023-12-30 15:25:00,11,H,1123612,L,86,Slovakia
721315449,2023-12-30 15:25:00,11,H,1119895,L,86,Slovakia
721315450,2024-01-06 15:25:00,12,H,713259,L,86,Slovakia
721315454,2024-01-06 15:25:00,12,H,713324,L,86,Slovakia
721315455,2024-01-13 15:25:00,13,H,1123612,L,86,Slovakia
721315456,2024-01-13 15:25:00,13,H,1119895,L,86,Slovakia
721315457,2024-01-13 15:25:00,13,H,1122154,L,86,Slovakia
721315458,2024-01-20 15:25:00,14,H,713324,L,86,Slovakia
721315459,2024-01-20 15:25:00,14,H,1119799,L,86,Slovakia
721315462,2024-01-20 15:25:00,14,H,713259,L,86,Slovakia
721315505,2023-12-30 15:25:00,11,H,1124356,L,86,Slovakia
721315503,2023-12-30 15:25:00,11,H,711880,L,86,Slovakia
721315507,2024-01-06 15:25:00,12,H,1120084,L,86,Slovakia
721315513,2024-01-13 15:25:00,13,H,1124356,L,86,Slovakia
721315512,2024-01-13 15:25:00,13,H,711880,L,86,Slovakia
721315517,2024-01-20 15:25:00,14,H,1120084,L,86,Slovakia
721315557,2023-12-30 15:25:00,11,H,713409,L,86,Slovakia
721315558,2023-12-30 15:25:00,11,H,1126330,L,86,Slovakia
721315568,2024-01-13 15:25:00,13,H,1126330,L,86,Slovakia
721315571,2024-01-20 15:25:00,14,H,713409,L,86,Slovakia
721315618,2024-01-06 15:25:00,12,H,241470,L,86,Slovakia
721315619,2024-01-06 15:25:00,12,H,1120153,L,86,Slovakia
721315626,2024-01-20 15:25:00,14,H,1120153,L,86,Slovakia
721315628,2024-01-20 15:25:00,14,H,241470,L,86,Slovakia
721315726,2023-12-30 15:25:00,11,H,712058,L,86,Slovakia
721315733,2024-01-06 15:25:00,12,H,526702,L,86,Slovakia
721315739,2024-01-20 15:25:00,14,H,526702,L,86,Slovakia
721315740,2024-01-20 15:25:00,14,H,712058,L,86,Slovakia
721315783,2023-12-30 15:25:00,11,H,1120690,L,86,Slovakia
721315792,2024-01-13 15:25:00,13,H,1120690,L,86,Slovakia
721316453,2023-12-30 15:25:00,11,H,712609,L,86,Slovakia
721316468,2024-01-20 15:25:00,14,H,712609,L,86,Slovakia
722564561,2023-12-31 07:30:00,11,H,2045393,L,86,Pakistan
722564565,2023-12-31 07:30:00,11,H,2044960,L,86,Pakistan
722564567,2024-01-07 07:30:00,12,H,2045366,L,86,Pakistan
722564568,2024-01-07 07:30:00,12,H,2044904,L,86,Pakistan
722564573,2024-01-14 07:30:00,13,H,2044960,L,86,Pakistan
722564576,2024-01-21 07:30:00,14,H,2045366,L,86,Pakistan
722564577,2024-01-21 07:30:00,14,H,2044904,L,86,Pakistan
722564578,2024-01-21 07:30:00,14,H,2045393,L,86,Pakistan
722564789,2023-12-31 07:30:00,11,H,260015,L,86,Pakistan
722564790,2023-12-31 07:30:00,11,H,260089,L,86,Pakistan
722564796,2024-01-14 07:30:00,13,H,260089,L,86,Pakistan
722564798,2024-01-14 07:30:00,13,H,260015,L,86,Pakistan
722664358,2023-12-31 09:00:00,11,H,867655,L,86,Poland
722664367,2024-01-14 09:00:00,13,H,867655,L,86,Poland
722666990,2023-12-31 09:00:00,11,H,867570,L,86,Poland
722666991,2024-01-07 09:00:00,12,H,873315,L,86,Poland
722666997,2024-01-14 09:00:00,13,H,867570,L,86,Poland
722667006,2024-01-21 09:00:00,14,H,873315,L,86,Poland
722671579,2023-12-31 09:00:00,11,H,1326773,L,86,Poland
722671595,2024-01-21 09:00:00,14,H,1326773,L,86,Poland
722676065,2024-01-07 09:00:00,12,H,1800164,L,86,Poland
722676075,2024-01-21 09:00:00,14,H,1800164,L,86,Poland
722681054,2023-12-31 09:00:00,11,H,1328567,L,86,Poland
722681055,2024-01-14 09:00:00,13,H,1328567,L,86,Poland
722685640,2023-12-31 09:00:00,11,H,477759,L,86,Poland
722685647,2024-01-14 09:00:00,13,H,477759,L,86,Poland
722688889,2024-01-07 09:00:00,12,H,1327296,L,86,Poland
722688898,2024-01-21 09:00:00,14,H,1327296,L,86,Poland
722690062,2023-12-31 09:00:00,11,H,1046158,L,86,Poland
722690071,2024-01-14 09:00:00,13,H,1046158,L,86,Poland
722696893,2023-12-31 09:00:00,11,H,473525,L,86,Poland
722696902,2024-01-14 09:00:00,13,H,473525,L,86,Poland
